,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
1669,270,13,0.3,30,1.4,1697,Winter,No Holiday,Yes,2,8,2018
1670,253,14,0.9,25,2.4,1730,Winter,No Holiday,Yes,2,8,2018
1671,286,15,1.4,25,2.2,1686,Winter,No Holiday,Yes,2,8,2018
1672,284,16,2.0,25,2.3,1755,Winter,No Holiday,Yes,2,8,2018
1673,337,17,1.5,24,1.9,1788,Winter,No Holiday,Yes,2,8,2018
1674,564,18,-0.5,26,1.7,1999,Winter,No Holiday,Yes,2,8,2018
1675,378,19,-1.8,35,1.4,1558,Winter,No Holiday,Yes,2,8,2018
1676,277,20,-2.8,40,1.5,1593,Winter,No Holiday,Yes,2,8,2018
1677,268,21,-3.3,42,1.1,1596,Winter,No Holiday,Yes,2,8,2018
1678,233,22,-3.9,41,0.4,1462,Winter,No Holiday,Yes,2,8,2018
1679,195,23,-4.3,44,0.7,1247,Winter,No Holiday,Yes,2,8,2018
1680,178,0,-4.6,38,0.1,1551,Winter,No Holiday,Yes,2,9,2018
1681,159,1,-4.8,44,1.1,1432,Winter,No Holiday,Yes,2,9,2018
1682,107,2,-5.1,47,0.9,1460,Winter,No Holiday,Yes,2,9,2018
1683,78,3,-5.2,48,0.7,1309,Winter,No Holiday,Yes,2,9,2018
1684,46,4,-4.4,47,0.9,1343,Winter,No Holiday,Yes,2,9,2018
1685,36,5,-4.2,44,1.1,1196,Winter,No Holiday,Yes,2,9,2018
1686,117,6,-4.0,41,0.8,1242,Winter,No Holiday,Yes,2,9,2018
1687,273,7,-3.6,42,0.9,1258,Winter,No Holiday,Yes,2,9,2018
1688,589,8,-3.3,39,0.9,1279,Winter,No Holiday,Yes,2,9,2018
1689,308,9,-2.4,36,1.2,1276,Winter,No Holiday,Yes,2,9,2018
1690,199,10,-1.3,34,0.5,1192,Winter,No Holiday,Yes,2,9,2018
1691,238,11,-0.2,31,0.8,1269,Winter,No Holiday,Yes,2,9,2018
1692,260,12,1.6,28,0.5,1193,Winter,No Holiday,Yes,2,9,2018
1693,268,13,2.6,27,0.8,1120,Winter,No Holiday,Yes,2,9,2018
1694,283,14,4.0,25,0.9,1009,Winter,No Holiday,Yes,2,9,2018
1695,315,15,5.0,24,1.0,1037,Winter,No Holiday,Yes,2,9,2018
1696,319,16,6.0,28,1.7,1183,Winter,No Holiday,Yes,2,9,2018
1697,422,17,4.8,38,3.0,1582,Winter,No Holiday,Yes,2,9,2018
1698,659,18,4.1,40,2.1,1327,Winter,No Holiday,Yes,2,9,2018
1699,407,19,3.3,58,1.7,1024,Winter,No Holiday,Yes,2,9,2018
1700,308,20,3.0,61,1.9,842,Winter,No Holiday,Yes,2,9,2018
1701,243,21,2.9,63,1.0,786,Winter,No Holiday,Yes,2,9,2018
1702,263,22,2.5,66,1.1,759,Winter,No Holiday,Yes,2,9,2018
1703,193,23,2.0,70,0.7,689,Winter,No Holiday,Yes,2,9,2018
1704,197,0,1.5,71,1.1,590,Winter,No Holiday,Yes,2,10,2018
1705,237,1,1.7,71,1.2,584,Winter,No Holiday,Yes,2,10,2018
1706,169,2,1.9,71,1.5,584,Winter,No Holiday,Yes,2,10,2018
1707,145,3,2.0,71,1.2,534,Winter,No Holiday,Yes,2,10,2018
1708,79,4,1.9,74,1.2,514,Winter,No Holiday,Yes,2,10,2018
1709,41,5,1.8,75,2.0,484,Winter,No Holiday,Yes,2,10,2018
1710,48,6,1.6,78,1.6,448,Winter,No Holiday,Yes,2,10,2018
1711,97,7,1.6,81,1.4,393,Winter,No Holiday,Yes,2,10,2018
1712,188,8,1.6,82,1.3,349,Winter,No Holiday,Yes,2,10,2018
1713,222,9,1.6,78,2.0,260,Winter,No Holiday,Yes,2,10,2018
1714,223,10,1.8,73,2.8,270,Winter,No Holiday,Yes,2,10,2018
1715,235,11,2.6,62,2.9,294,Winter,No Holiday,Yes,2,10,2018
1716,248,12,2.9,53,4.7,354,Winter,No Holiday,Yes,2,10,2018
1717,296,13,2.8,31,4.0,967,Winter,No Holiday,Yes,2,10,2018
1718,286,14,2.2,24,4.5,1700,Winter,No Holiday,Yes,2,10,2018
1719,277,15,2.0,20,4.1,1942,Winter,No Holiday,Yes,2,10,2018
1720,291,16,0.3,17,4.9,2000,Winter,No Holiday,Yes,2,10,2018
1721,277,17,-0.9,19,5.0,2000,Winter,No Holiday,Yes,2,10,2018
1722,216,18,-2.0,15,5.6,2000,Winter,No Holiday,Yes,2,10,2018
1723,151,19,-3.1,14,5.1,2000,Winter,No Holiday,Yes,2,10,2018
1724,132,20,-4.4,19,5.8,2000,Winter,No Holiday,Yes,2,10,2018
1725,124,21,-5.6,28,4.1,2000,Winter,No Holiday,Yes,2,10,2018
1726,128,22,-6.2,32,3.5,2000,Winter,No Holiday,Yes,2,10,2018
1727,118,23,-6.7,35,2.1,2000,Winter,No Holiday,Yes,2,10,2018
1728,112,0,-6.9,36,2.1,2000,Winter,No Holiday,Yes,2,11,2018
1729,95,1,-7.0,38,2.6,2000,Winter,No Holiday,Yes,2,11,2018
1730,93,2,-7.0,42,1.6,2000,Winter,No Holiday,Yes,2,11,2018
1731,58,3,-7.2,43,2.0,2000,Winter,No Holiday,Yes,2,11,2018
1732,34,4,-7.5,42,2.4,1998,Winter,No Holiday,Yes,2,11,2018
1733,19,5,-7.8,39,2.8,2000,Winter,No Holiday,Yes,2,11,2018
1734,39,6,-8.4,33,1.4,1963,Winter,No Holiday,Yes,2,11,2018
1735,40,7,-9.2,34,2.0,1945,Winter,No Holiday,Yes,2,11,2018
1736,81,8,-9.4,29,1.9,1967,Winter,No Holiday,Yes,2,11,2018
1737,126,9,-8.6,28,1.5,1786,Winter,No Holiday,Yes,2,11,2018
1738,130,10,-6.9,21,3.4,1827,Winter,No Holiday,Yes,2,11,2018
1739,155,11,-5.0,25,3.2,1853,Winter,No Holiday,Yes,2,11,2018
1740,174,12,-3.9,28,2.9,1921,Winter,No Holiday,Yes,2,11,2018
1741,212,13,-2.4,28,3.0,1953,Winter,No Holiday,Yes,2,11,2018
1742,191,14,-2.2,29,4.1,1983,Winter,No Holiday,Yes,2,11,2018
1743,181,15,-2.6,31,2.7,1987,Winter,No Holiday,Yes,2,11,2018
1744,175,16,-3.6,36,4.4,2000,Winter,No Holiday,Yes,2,11,2018
1745,198,17,-4.2,47,2.7,2000,Winter,No Holiday,Yes,2,11,2018
1746,150,18,-4.6,56,3.6,2000,Winter,No Holiday,Yes,2,11,2018
1747,147,19,-5.2,66,3.1,2000,Winter,No Holiday,Yes,2,11,2018
1748,127,20,-5.7,67,2.6,2000,Winter,No Holiday,Yes,2,11,2018
1749,119,21,-5.6,69,2.2,1984,Winter,No Holiday,Yes,2,11,2018
1750,103,22,-5.8,57,3.2,1980,Winter,No Holiday,Yes,2,11,2018
1751,91,23,-7.0,49,3.4,1984,Winter,No Holiday,Yes,2,11,2018
1752,103,0,-7.7,52,3.2,1982,Winter,No Holiday,Yes,2,12,2018
1753,69,1,-7.9,52,3.7,1961,Winter,No Holiday,Yes,2,12,2018
1754,45,2,-8.3,49,2.7,2000,Winter,No Holiday,Yes,2,12,2018
1755,21,3,-8.5,35,2.7,2000,Winter,No Holiday,Yes,2,12,2018
1756,33,4,-8.6,31,3.5,2000,Winter,No Holiday,Yes,2,12,2018
1757,30,5,-9.2,37,1.1,2000,Winter,No Holiday,Yes,2,12,2018
1758,109,6,-9.5,36,1.5,2000,Winter,No Holiday,Yes,2,12,2018
1759,236,7,-9.5,35,1.1,2000,Winter,No Holiday,Yes,2,12,2018
1760,517,8,-9.1,33,2.1,1998,Winter,No Holiday,Yes,2,12,2018
1761,262,9,-8.4,28,2.2,1947,Winter,No Holiday,Yes,2,12,2018
1762,161,10,-6.7,23,2.4,1938,Winter,No Holiday,Yes,2,12,2018
1763,190,11,-6.1,25,2.8,1976,Winter,No Holiday,Yes,2,12,2018
1764,202,12,-4.6,32,4.2,1874,Winter,No Holiday,Yes,2,12,2018
1765,246,13,-2.7,29,2.9,1961,Winter,No Holiday,Yes,2,12,2018
1766,182,14,-2.4,30,3.4,1824,Winter,No Holiday,Yes,2,12,2018
1767,228,15,-2.1,30,3.9,1933,Winter,No Holiday,Yes,2,12,2018
1768,239,16,-2.4,33,4.5,1815,Winter,No Holiday,Yes,2,12,2018
1769,288,17,-3.1,36,4.4,1988,Winter,No Holiday,Yes,2,12,2018
1770,475,18,-4.4,46,3.5,2000,Winter,No Holiday,Yes,2,12,2018
1771,340,19,-4.9,52,2.0,2000,Winter,No Holiday,Yes,2,12,2018
1772,244,20,-4.7,55,1.7,2000,Winter,No Holiday,Yes,2,12,2018
1773,253,21,-4.3,59,3.0,1239,Winter,No Holiday,Yes,2,12,2018
1774,200,22,-4.2,57,1.7,2000,Winter,No Holiday,Yes,2,12,2018
1775,140,23,-4.4,58,2.4,2000,Winter,No Holiday,Yes,2,12,2018
1776,158,0,-5.0,60,1.8,1995,Winter,No Holiday,Yes,13,2,2018
1777,146,1,-5.5,60,1.3,1994,Winter,No Holiday,Yes,13,2,2018
1778,106,2,-6.0,58,2.0,2000,Winter,No Holiday,Yes,13,2,2018
1779,70,3,-6.2,61,1.3,1992,Winter,No Holiday,Yes,13,2,2018
1780,46,4,-6.4,62,1.8,1978,Winter,No Holiday,Yes,13,2,2018
1781,51,5,-6.7,64,1.6,1981,Winter,No Holiday,Yes,13,2,2018
1782,96,6,-7.1,70,1.0,1977,Winter,No Holiday,Yes,13,2,2018
1783,294,7,-7.2,70,1.9,1946,Winter,No Holiday,Yes,13,2,2018
1784,568,8,-7.1,68,0.6,1931,Winter,No Holiday,Yes,13,2,2018
1785,285,9,-5.9,52,1.4,1935,Winter,No Holiday,Yes,13,2,2018
1786,200,10,-2.4,41,1.5,1905,Winter,No Holiday,Yes,13,2,2018
1787,252,11,-0.3,40,3.4,1728,Winter,No Holiday,Yes,13,2,2018
1788,281,12,1.0,41,3.3,1794,Winter,No Holiday,Yes,13,2,2018
1789,256,13,2.6,40,3.5,1854,Winter,No Holiday,Yes,13,2,2018
1790,300,14,3.7,39,3.8,1908,Winter,No Holiday,Yes,13,2,2018
1791,295,15,3.7,40,5.3,1950,Winter,No Holiday,Yes,13,2,2018
1792,328,16,3.9,41,4.0,1973,Winter,No Holiday,Yes,13,2,2018
1793,410,17,3.5,46,3.1,1992,Winter,No Holiday,Yes,13,2,2018
1794,604,18,3.1,50,3.7,2000,Winter,No Holiday,Yes,13,2,2018
1795,406,19,2.4,57,3.2,1995,Winter,No Holiday,Yes,13,2,2018
1796,323,20,2.3,59,3.8,1981,Winter,No Holiday,Yes,13,2,2018
1797,290,21,2.6,57,3.8,2000,Winter,No Holiday,Yes,13,2,2018
1798,291,22,2.6,57,3.1,2000,Winter,No Holiday,Yes,13,2,2018
1799,211,23,2.4,59,3.2,2000,Winter,No Holiday,Yes,13,2,2018
1800,178,0,2.0,65,2.2,1885,Winter,No Holiday,Yes,14,2,2018
1801,213,1,1.3,67,1.2,1738,Winter,No Holiday,Yes,14,2,2018
1802,129,2,1.2,64,0.9,1680,Winter,No Holiday,Yes,14,2,2018
1803,101,3,1.1,65,1.0,1596,Winter,No Holiday,Yes,14,2,2018
1804,51,4,1.1,67,1.7,1506,Winter,No Holiday,Yes,14,2,2018
1805,56,5,1.0,68,0.6,1519,Winter,No Holiday,Yes,14,2,2018
1806,108,6,1.1,66,0.9,1550,Winter,No Holiday,Yes,14,2,2018
1807,292,7,1.3,66,1.1,1534,Winter,No Holiday,Yes,14,2,2018
1808,606,8,2.1,65,1.1,1559,Winter,No Holiday,Yes,14,2,2018
1809,326,9,3.9,64,2.9,1483,Winter,No Holiday,Yes,14,2,2018
1810,241,10,5.2,65,3.9,1313,Winter,No Holiday,Yes,14,2,2018
1811,288,11,6.3,67,3.5,1179,Winter,No Holiday,Yes,14,2,2018
1812,312,12,6.9,67,3.9,986,Winter,No Holiday,Yes,14,2,2018
1813,349,13,7.2,65,3.8,773,Winter,No Holiday,Yes,14,2,2018
1814,398,14,7.8,57,3.5,675,Winter,No Holiday,Yes,14,2,2018
1815,461,15,8.7,48,4.1,767,Winter,No Holiday,Yes,14,2,2018
1816,447,16,8.0,36,3.5,1013,Winter,No Holiday,Yes,14,2,2018
1817,484,17,6.6,34,2.8,1300,Winter,No Holiday,Yes,14,2,2018
1818,559,18,5.1,34,2.3,1440,Winter,No Holiday,Yes,14,2,2018
1819,316,19,3.9,37,1.4,1417,Winter,No Holiday,Yes,14,2,2018
1820,262,20,2.8,29,2.8,1473,Winter,No Holiday,Yes,14,2,2018
1821,216,21,1.7,27,3.1,1734,Winter,No Holiday,Yes,14,2,2018
1822,218,22,0.3,33,4.0,1436,Winter,No Holiday,Yes,14,2,2018
1823,160,23,-0.3,35,2.1,1577,Winter,No Holiday,Yes,14,2,2018
1824,126,0,-0.7,37,3.5,1716,Winter,Holiday,Yes,15,2,2018
1825,123,1,-1.1,38,2.8,1999,Winter,Holiday,Yes,15,2,2018
1826,112,2,-1.2,35,2.2,2000,Winter,Holiday,Yes,15,2,2018
1827,74,3,-1.4,34,2.1,2000,Winter,Holiday,Yes,15,2,2018
1828,58,4,-1.9,34,3.0,2000,Winter,Holiday,Yes,15,2,2018
1829,32,5,-2.4,33,3.1,2000,Winter,Holiday,Yes,15,2,2018
1830,39,6,-2.6,38,1.0,2000,Winter,Holiday,Yes,15,2,2018
1831,55,7,-3.0,40,0.9,2000,Winter,Holiday,Yes,15,2,2018
1832,112,8,-3.0,38,1.0,2000,Winter,Holiday,Yes,15,2,2018
1833,112,9,-3.5,30,1.5,1980,Winter,Holiday,Yes,15,2,2018
1834,127,10,-1.6,26,1.9,1980,Winter,Holiday,Yes,15,2,2018
1835,170,11,0.1,22,2.0,2000,Winter,Holiday,Yes,15,2,2018
1836,174,12,1.7,20,3.0,1983,Winter,Holiday,Yes,15,2,2018
1837,240,13,2.2,18,3.4,1942,Winter,Holiday,Yes,15,2,2018
1838,270,14,2.9,14,4.3,2000,Winter,Holiday,Yes,15,2,2018
1839,276,15,3.8,17,3.2,2000,Winter,Holiday,Yes,15,2,2018
1840,273,16,3.2,16,3.0,2000,Winter,Holiday,Yes,15,2,2018
1841,236,17,2.4,17,3.1,1990,Winter,Holiday,Yes,15,2,2018
1842,190,18,1.1,18,2.5,2000,Winter,Holiday,Yes,15,2,2018
1843,166,19,0.1,21,2.9,2000,Winter,Holiday,Yes,15,2,2018
1844,148,20,-0.4,27,2.2,2000,Winter,Holiday,Yes,15,2,2018
1845,134,21,-1.1,32,2.4,2000,Winter,Holiday,Yes,15,2,2018
1846,145,22,-1.9,30,0.8,2000,Winter,Holiday,Yes,15,2,2018
1847,92,23,-2.5,31,1.4,1996,Winter,Holiday,Yes,15,2,2018
1848,105,0,-3.3,35,1.8,1977,Winter,Holiday,Yes,16,2,2018
1849,77,1,-3.6,35,2.0,1943,Winter,Holiday,Yes,16,2,2018
1850,47,2,-4.1,38,1.2,1996,Winter,Holiday,Yes,16,2,2018
1851,36,3,-4.4,37,1.7,1989,Winter,Holiday,Yes,16,2,2018
1852,35,4,-4.5,42,1.4,1944,Winter,Holiday,Yes,16,2,2018
1853,28,5,-5.0,44,0.9,1976,Winter,Holiday,Yes,16,2,2018
1854,30,6,-5.2,42,0.7,1980,Winter,Holiday,Yes,16,2,2018
1855,49,7,-5.4,41,0.3,2000,Winter,Holiday,Yes,16,2,2018
1856,68,8,-5.4,38,0.7,2000,Winter,Holiday,Yes,16,2,2018
1857,48,9,-4.3,33,0.7,1923,Winter,Holiday,Yes,16,2,2018
1858,78,10,-1.3,32,1.5,1933,Winter,Holiday,Yes,16,2,2018
1859,93,11,1.0,25,1.4,1782,Winter,Holiday,Yes,16,2,2018
1860,137,12,2.2,19,1.4,1946,Winter,Holiday,Yes,16,2,2018
1861,169,13,3.5,17,3.2,1971,Winter,Holiday,Yes,16,2,2018
1862,196,14,4.2,18,3.3,1976,Winter,Holiday,Yes,16,2,2018
1863,243,15,4.0,26,3.5,2000,Winter,Holiday,Yes,16,2,2018
1864,189,16,3.3,38,3.8,1921,Winter,Holiday,Yes,16,2,2018
1865,210,17,2.5,48,4.2,1979,Winter,Holiday,Yes,16,2,2018
1866,165,18,1.4,56,3.2,1932,Winter,Holiday,Yes,16,2,2018
1867,126,19,0.6,59,2.3,1939,Winter,Holiday,Yes,16,2,2018
1868,150,20,0.2,61,1.9,1956,Winter,Holiday,Yes,16,2,2018
1869,114,21,0.1,67,2.5,1451,Winter,Holiday,Yes,16,2,2018
1870,116,22,-0.6,70,3.4,1204,Winter,Holiday,Yes,16,2,2018
1871,84,23,-2.0,51,3.2,1336,Winter,Holiday,Yes,16,2,2018
1872,79,0,-2.7,41,3.2,1695,Winter,Holiday,Yes,17,2,2018
1873,71,1,-3.1,36,3.5,2000,Winter,Holiday,Yes,17,2,2018
1874,56,2,-3.8,30,3.9,2000,Winter,Holiday,Yes,17,2,2018
1875,34,3,-4.5,28,3.0,2000,Winter,Holiday,Yes,17,2,2018
1876,20,4,-5.2,28,2.5,2000,Winter,Holiday,Yes,17,2,2018
1877,14,5,-5.7,31,2.3,1999,Winter,Holiday,Yes,17,2,2018
1878,39,6,-6.2,32,2.5,2000,Winter,Holiday,Yes,17,2,2018
1879,35,7,-6.8,32,1.6,2000,Winter,Holiday,Yes,17,2,2018
1880,80,8,-7.1,30,1.7,1991,Winter,Holiday,Yes,17,2,2018
1881,98,9,-6.5,26,2.4,1874,Winter,Holiday,Yes,17,2,2018
1882,103,10,-4.3,21,1.4,1908,Winter,Holiday,Yes,17,2,2018
1883,155,11,-2.8,19,2.6,1957,Winter,Holiday,Yes,17,2,2018
1884,183,12,-1.3,17,1.5,1998,Winter,Holiday,Yes,17,2,2018
1885,193,13,-0.4,15,2.4,1938,Winter,Holiday,Yes,17,2,2018
1886,258,14,-0.1,15,4.0,2000,Winter,Holiday,Yes,17,2,2018
1887,273,15,1.0,14,4.6,2000,Winter,Holiday,Yes,17,2,2018
1888,267,16,1.3,15,4.2,2000,Winter,Holiday,Yes,17,2,2018
1889,250,17,0.6,17,3.3,2000,Winter,Holiday,Yes,17,2,2018
1890,223,18,-0.3,17,1.9,2000,Winter,Holiday,Yes,17,2,2018
1891,169,19,-1.5,32,2.5,2000,Winter,Holiday,Yes,17,2,2018
1892,145,20,-2.1,38,2.0,2000,Winter,Holiday,Yes,17,2,2018
1893,133,21,-2.3,38,2.3,2000,Winter,Holiday,Yes,17,2,2018
1894,123,22,-2.7,42,2.2,2000,Winter,Holiday,Yes,17,2,2018
1895,117,23,-2.9,31,3.8,2000,Winter,Holiday,Yes,17,2,2018
1896,99,0,-3.6,33,1.7,2000,Winter,No Holiday,Yes,18,2,2018
1897,103,1,-4.4,33,1.4,2000,Winter,No Holiday,Yes,18,2,2018
1898,86,2,-4.7,33,0.1,2000,Winter,No Holiday,Yes,18,2,2018
1899,56,3,-4.5,26,0.0,2000,Winter,No Holiday,Yes,18,2,2018
1900,37,4,-4.1,27,0.6,2000,Winter,No Holiday,Yes,18,2,2018
1901,22,5,-4.0,28,0.5,2000,Winter,No Holiday,Yes,18,2,2018
1902,38,6,-4.1,30,1.1,2000,Winter,No Holiday,Yes,18,2,2018
1903,52,7,-4.6,31,1.2,2000,Winter,No Holiday,Yes,18,2,2018
1904,92,8,-4.8,31,0.8,2000,Winter,No Holiday,Yes,18,2,2018
1905,137,9,-4.1,30,0.5,2000,Winter,No Holiday,Yes,18,2,2018
1906,156,10,-1.8,23,0.6,2000,Winter,No Holiday,Yes,18,2,2018
1907,183,11,0.0,20,0.8,1975,Winter,No Holiday,Yes,18,2,2018
1908,263,12,2.2,17,1.0,1979,Winter,No Holiday,Yes,18,2,2018
1909,337,13,3.7,17,1.4,2000,Winter,No Holiday,Yes,18,2,2018
1910,372,14,4.1,17,1.8,1996,Winter,No Holiday,Yes,18,2,2018
1911,440,15,5.0,16,2.0,1970,Winter,No Holiday,Yes,18,2,2018
1912,404,16,5.1,16,1.8,1998,Winter,No Holiday,Yes,18,2,2018
1913,354,17,4.2,17,2.5,1990,Winter,No Holiday,Yes,18,2,2018
1914,310,18,2.8,25,3.0,2000,Winter,No Holiday,Yes,18,2,2018
1915,238,19,1.5,30,2.6,2000,Winter,No Holiday,Yes,18,2,2018
1916,213,20,0.6,33,1.9,2000,Winter,No Holiday,Yes,18,2,2018
1917,226,21,0.2,32,1.1,1951,Winter,No Holiday,Yes,18,2,2018
1918,191,22,-0.3,34,1.6,1981,Winter,No Holiday,Yes,18,2,2018
1919,153,23,-0.7,37,0.9,1814,Winter,No Holiday,Yes,18,2,2018
1920,148,0,-1.1,39,1.7,1832,Winter,No Holiday,Yes,19,2,2018
1921,101,1,-1.4,42,1.1,1805,Winter,No Holiday,Yes,19,2,2018
1922,59,2,-1.4,41,1.1,1582,Winter,No Holiday,Yes,19,2,2018
1923,42,3,-1.4,41,1.6,1870,Winter,No Holiday,Yes,19,2,2018
1924,50,4,-1.9,44,0.7,1907,Winter,No Holiday,Yes,19,2,2018
1925,59,5,-1.8,44,0.5,1862,Winter,No Holiday,Yes,19,2,2018
1926,139,6,-1.4,46,0.3,1651,Winter,No Holiday,Yes,19,2,2018
1927,349,7,-0.9,45,0.9,1820,Winter,No Holiday,Yes,19,2,2018
1928,646,8,-1.2,51,0.8,1800,Winter,No Holiday,Yes,19,2,2018
1929,347,9,-0.6,43,0.5,1596,Winter,No Holiday,Yes,19,2,2018
1930,235,10,2.6,45,1.2,1230,Winter,No Holiday,Yes,19,2,2018
1931,314,11,4.3,44,2.3,1091,Winter,No Holiday,Yes,19,2,2018
1932,361,12,4.7,43,2.1,1131,Winter,No Holiday,Yes,19,2,2018
1933,332,13,5.1,41,1.8,1097,Winter,No Holiday,Yes,19,2,2018
1934,373,14,5.6,38,1.6,1087,Winter,No Holiday,Yes,19,2,2018
1935,392,15,6.3,35,2.6,991,Winter,No Holiday,Yes,19,2,2018
1936,403,16,6.3,35,2.9,1117,Winter,No Holiday,Yes,19,2,2018
1937,522,17,5.7,36,3.0,1073,Winter,No Holiday,Yes,19,2,2018
1938,819,18,4.7,43,2.4,938,Winter,No Holiday,Yes,19,2,2018
1939,533,19,3.6,55,1.6,728,Winter,No Holiday,Yes,19,2,2018
1940,417,20,2.4,60,1.9,661,Winter,No Holiday,Yes,19,2,2018
1941,388,21,1.8,63,1.2,604,Winter,No Holiday,Yes,19,2,2018
1942,357,22,1.0,69,0.7,525,Winter,No Holiday,Yes,19,2,2018
1943,218,23,0.5,73,1.5,465,Winter,No Holiday,Yes,19,2,2018
1944,177,0,0.0,75,2.3,394,Winter,No Holiday,Yes,20,2,2018
1945,172,1,-0.5,76,1.6,402,Winter,No Holiday,Yes,20,2,2018
1946,115,2,-0.8,76,0.8,421,Winter,No Holiday,Yes,20,2,2018
1947,63,3,-1.3,80,0.7,392,Winter,No Holiday,Yes,20,2,2018
1948,64,4,-1.6,83,0.6,368,Winter,No Holiday,Yes,20,2,2018
1949,79,5,-1.8,82,1.3,375,Winter,No Holiday,Yes,20,2,2018
1950,164,6,-2.1,82,1.8,381,Winter,No Holiday,Yes,20,2,2018
1951,404,7,-2.2,76,1.9,527,Winter,No Holiday,Yes,20,2,2018
1952,727,8,-2.1,71,1.7,610,Winter,No Holiday,Yes,20,2,2018
1953,384,9,-1.4,56,1.4,709,Winter,No Holiday,Yes,20,2,2018
1954,265,10,1.1,38,3.1,1184,Winter,No Holiday,Yes,20,2,2018
1955,322,11,2.8,35,3.9,1265,Winter,No Holiday,Yes,20,2,2018
1956,356,12,4.0,23,3.5,1785,Winter,No Holiday,Yes,20,2,2018
1957,370,13,4.2,22,3.9,1812,Winter,No Holiday,Yes,20,2,2018
1958,335,14,5.0,20,3.7,1866,Winter,No Holiday,Yes,20,2,2018
1959,431,15,5.4,18,3.7,1940,Winter,No Holiday,Yes,20,2,2018
1960,393,16,5.1,17,3.4,2000,Winter,No Holiday,Yes,20,2,2018
1961,514,17,3.9,19,3.6,2000,Winter,No Holiday,Yes,20,2,2018
1962,764,18,3.2,20,2.9,2000,Winter,No Holiday,Yes,20,2,2018
1963,522,19,2.5,21,2.2,2000,Winter,No Holiday,Yes,20,2,2018
1964,358,20,1.8,19,3.1,2000,Winter,No Holiday,Yes,20,2,2018
1965,415,21,1.1,21,1.6,2000,Winter,No Holiday,Yes,20,2,2018
1966,319,22,0.5,22,2.9,2000,Winter,No Holiday,Yes,20,2,2018
1967,242,23,-0.5,26,3.3,2000,Winter,No Holiday,Yes,20,2,2018
1968,171,0,-1.4,28,3.4,1990,Winter,No Holiday,Yes,21,2,2018
1969,162,1,-2.2,31,1.1,1970,Winter,No Holiday,Yes,21,2,2018
1970,105,2,-2.9,31,1.6,1931,Winter,No Holiday,Yes,21,2,2018
1971,59,3,-3.4,32,0.9,1977,Winter,No Holiday,Yes,21,2,2018
1972,50,4,-3.8,32,1.1,2000,Winter,No Holiday,Yes,21,2,2018
1973,63,5,-4.0,35,1.8,2000,Winter,No Holiday,Yes,21,2,2018
1974,159,6,-4.0,34,3.4,2000,Winter,No Holiday,Yes,21,2,2018
1975,385,7,-4.1,35,3.5,1980,Winter,No Holiday,Yes,21,2,2018
1976,718,8,-4.3,36,1.9,1955,Winter,No Holiday,Yes,21,2,2018
1977,373,9,-3.8,28,1.7,1904,Winter,No Holiday,Yes,21,2,2018
1978,244,10,-1.8,25,2.6,1913,Winter,No Holiday,Yes,21,2,2018
1979,276,11,0.2,22,2.2,1907,Winter,No Holiday,Yes,21,2,2018
1980,351,12,2.2,17,2.0,1824,Winter,No Holiday,Yes,21,2,2018
1981,299,13,2.9,14,3.3,2000,Winter,No Holiday,Yes,21,2,2018
1982,365,14,3.3,14,2.9,1985,Winter,No Holiday,Yes,21,2,2018
1983,366,15,4.2,15,2.7,1995,Winter,No Holiday,Yes,21,2,2018
1984,409,16,3.7,14,3.9,2000,Winter,No Holiday,Yes,21,2,2018
1985,469,17,3.1,14,3.7,2000,Winter,No Holiday,Yes,21,2,2018
1986,784,18,1.8,16,3.4,2000,Winter,No Holiday,Yes,21,2,2018
1987,460,19,-0.1,39,2.8,2000,Winter,No Holiday,Yes,21,2,2018
1988,356,20,-1.1,43,1.5,2000,Winter,No Holiday,Yes,21,2,2018
1989,345,21,-1.6,52,2.2,2000,Winter,No Holiday,Yes,21,2,2018
1990,299,22,-2.2,55,1.4,2000,Winter,No Holiday,Yes,21,2,2018
1991,223,23,-2.7,58,1.1,2000,Winter,No Holiday,Yes,21,2,2018
1992,195,0,-2.7,58,1.7,2000,Winter,No Holiday,Yes,22,2,2018
1993,190,1,-2.2,58,1.0,2000,Winter,No Holiday,Yes,22,2,2018
1994,116,2,-2.9,57,0.0,1985,Winter,No Holiday,Yes,22,2,2018
1995,71,3,-2.8,57,0.5,1995,Winter,No Holiday,Yes,22,2,2018
1996,66,4,-2.4,58,0.3,2000,Winter,No Holiday,Yes,22,2,2018
1997,75,5,-2.4,59,1.1,1984,Winter,No Holiday,Yes,22,2,2018
1998,151,6,-3.0,62,0.8,1996,Winter,No Holiday,Yes,22,2,2018
1999,373,7,-3.7,64,0.7,1891,Winter,No Holiday,Yes,22,2,2018
2000,783,8,-3.6,63,0.9,1473,Winter,No Holiday,Yes,22,2,2018
2001,383,9,-1.9,51,0.9,1654,Winter,No Holiday,Yes,22,2,2018
2002,259,10,0.9,44,1.1,1826,Winter,No Holiday,Yes,22,2,2018
2003,308,11,2.7,44,0.9,1761,Winter,No Holiday,Yes,22,2,2018
2004,352,12,4.8,47,2.6,1373,Winter,No Holiday,Yes,22,2,2018
2005,316,13,4.5,51,3.8,1108,Winter,No Holiday,Yes,22,2,2018
