,Date,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
1471,2018-01-31,124,7,-3.5,83,1.6,953,Winter,No Holiday,Yes,31,1,2018
1472,2018-01-31,273,8,-3.6,83,1.7,915,Winter,No Holiday,Yes,31,1,2018
1473,2018-01-31,137,9,-3.3,77,1.2,916,Winter,No Holiday,Yes,31,1,2018
1474,2018-01-31,102,10,-2.3,63,1.7,1286,Winter,No Holiday,Yes,31,1,2018
1475,2018-01-31,144,11,-1.5,46,2.5,1906,Winter,No Holiday,Yes,31,1,2018
1476,2018-01-31,160,12,-1.0,35,2.7,1921,Winter,No Holiday,Yes,31,1,2018
1477,2018-01-31,171,13,-0.8,39,2.6,1853,Winter,No Holiday,Yes,31,1,2018
1478,2018-01-31,156,14,-0.7,33,2.7,1984,Winter,No Holiday,Yes,31,1,2018
1479,2018-01-31,214,15,-0.5,30,2.3,1997,Winter,No Holiday,Yes,31,1,2018
1480,2018-01-31,216,16,-0.1,29,1.6,2000,Winter,No Holiday,Yes,31,1,2018
1481,2018-01-31,279,17,-0.9,34,2.8,2000,Winter,No Holiday,Yes,31,1,2018
1482,2018-01-31,403,18,-1.8,35,2.1,2000,Winter,No Holiday,Yes,31,1,2018
1483,2018-01-31,270,19,-2.2,36,2.2,2000,Winter,No Holiday,Yes,31,1,2018
1484,2018-01-31,229,20,-2.6,36,3.1,2000,Winter,No Holiday,Yes,31,1,2018
1485,2018-01-31,229,21,-3.4,40,0.9,2000,Winter,No Holiday,Yes,31,1,2018
1486,2018-01-31,188,22,-4.2,48,1.0,2000,Winter,No Holiday,Yes,31,1,2018
1487,2018-01-31,132,23,-4.7,53,1.3,2000,Winter,No Holiday,Yes,31,1,2018
1488,2018-01-02,122,0,-5.2,56,1.4,1996,Winter,No Holiday,Yes,2,1,2018
1489,2018-01-02,149,1,-5.4,54,1.7,1996,Winter,No Holiday,Yes,2,1,2018
1490,2018-01-02,103,2,-5.5,53,2.1,1980,Winter,No Holiday,Yes,2,1,2018
1491,2018-01-02,81,3,-6.2,57,1.6,1874,Winter,No Holiday,Yes,2,1,2018
1492,2018-01-02,37,4,-7.1,56,1.8,1841,Winter,No Holiday,Yes,2,1,2018
1493,2018-01-02,51,5,-7.8,65,2.3,1737,Winter,No Holiday,Yes,2,1,2018
1494,2018-01-02,95,6,-8.1,59,0.7,1915,Winter,No Holiday,Yes,2,1,2018
1495,2018-01-02,244,7,-8.7,64,0.5,1972,Winter,No Holiday,Yes,2,1,2018
1496,2018-01-02,459,8,-8.6,59,1.0,1948,Winter,No Holiday,Yes,2,1,2018
1497,2018-01-02,259,9,-7.9,50,0.6,1805,Winter,No Holiday,Yes,2,1,2018
1498,2018-01-02,168,10,-5.0,41,0.5,1799,Winter,No Holiday,Yes,2,1,2018
1499,2018-01-02,194,11,-2.6,33,1.5,1830,Winter,No Holiday,Yes,2,1,2018
1500,2018-01-02,240,12,-1.1,31,1.3,1869,Winter,No Holiday,Yes,2,1,2018
1501,2018-01-02,233,13,0.3,28,3.1,1988,Winter,No Holiday,Yes,2,1,2018
1502,2018-01-02,256,14,0.8,23,3.2,2000,Winter,No Holiday,Yes,2,1,2018
1503,2018-01-02,293,15,0.7,25,3.0,1987,Winter,No Holiday,Yes,2,1,2018
1504,2018-01-02,268,16,1.1,26,2.1,1957,Winter,No Holiday,Yes,2,1,2018
1505,2018-01-02,341,17,0.3,26,2.4,1977,Winter,No Holiday,Yes,2,1,2018
1506,2018-01-02,542,18,-1.0,28,1.9,2000,Winter,No Holiday,Yes,2,1,2018
1507,2018-01-02,344,19,-1.8,32,1.5,2000,Winter,No Holiday,Yes,2,1,2018
1508,2018-01-02,263,20,-2.4,36,1.0,2000,Winter,No Holiday,Yes,2,1,2018
1509,2018-01-02,257,21,-3.2,47,1.8,1917,Winter,No Holiday,Yes,2,1,2018
1510,2018-01-02,235,22,-3.9,52,1.2,1871,Winter,No Holiday,Yes,2,1,2018
1511,2018-01-02,143,23,-4.5,55,0.4,1908,Winter,No Holiday,Yes,2,1,2018
1512,2018-02-02,138,0,-4.9,56,1.1,1982,Winter,No Holiday,Yes,2,2,2018
1513,2018-02-02,159,1,-5.2,56,0.9,1973,Winter,No Holiday,Yes,2,2,2018
1514,2018-02-02,102,2,-5.7,59,0.3,1951,Winter,No Holiday,Yes,2,2,2018
1515,2018-02-02,65,3,-6.3,63,0.9,1425,Winter,No Holiday,Yes,2,2,2018
1516,2018-02-02,47,4,-6.7,65,1.1,1705,Winter,No Holiday,Yes,2,2,2018
1517,2018-02-02,48,5,-6.8,61,0.2,1724,Winter,No Holiday,Yes,2,2,2018
1518,2018-02-02,115,6,-7.0,62,1.3,1830,Winter,No Holiday,Yes,2,2,2018
1519,2018-02-02,267,7,-7.4,62,1.5,1909,Winter,No Holiday,Yes,2,2,2018
1520,2018-02-02,558,8,-7.4,58,2.2,1882,Winter,No Holiday,Yes,2,2,2018
1521,2018-02-02,280,9,-6.5,54,1.2,1541,Winter,No Holiday,Yes,2,2,2018
1522,2018-02-02,187,10,-4.1,43,1.2,1187,Winter,No Holiday,Yes,2,2,2018
1523,2018-02-02,234,11,-1.4,37,1.0,1317,Winter,No Holiday,Yes,2,2,2018
1524,2018-02-02,303,12,0.9,37,1.5,1283,Winter,No Holiday,Yes,2,2,2018
1525,2018-02-02,294,13,1.6,29,2.2,1662,Winter,No Holiday,Yes,2,2,2018
1526,2018-02-02,293,14,3.2,26,2.2,1499,Winter,No Holiday,Yes,2,2,2018
1527,2018-02-02,310,15,3.6,26,2.4,1687,Winter,No Holiday,Yes,2,2,2018
1528,2018-02-02,330,16,2.9,26,3.0,1968,Winter,No Holiday,Yes,2,2,2018
1529,2018-02-02,382,17,2.0,25,2.3,1998,Winter,No Holiday,Yes,2,2,2018
1530,2018-02-02,592,18,0.5,37,3.0,1733,Winter,No Holiday,Yes,2,2,2018
1531,2018-02-02,379,19,-0.5,43,2.5,1666,Winter,No Holiday,Yes,2,2,2018
1532,2018-02-02,241,20,-1.3,51,2.4,1481,Winter,No Holiday,Yes,2,2,2018
1533,2018-02-02,225,21,-2.0,61,1.7,1655,Winter,No Holiday,Yes,2,2,2018
1534,2018-02-02,227,22,-2.4,63,1.3,1523,Winter,No Holiday,Yes,2,2,2018
1535,2018-02-02,178,23,-2.6,69,2.0,1434,Winter,No Holiday,Yes,2,2,2018
1536,2018-03-02,182,0,-2.5,69,2.2,1366,Winter,No Holiday,Yes,2,3,2018
1537,2018-03-02,184,1,-2.3,71,3.2,1078,Winter,No Holiday,Yes,2,3,2018
1538,2018-03-02,123,2,-3.4,82,4.2,184,Winter,No Holiday,Yes,2,3,2018
1539,2018-03-02,60,3,-4.4,80,4.3,346,Winter,No Holiday,Yes,2,3,2018
1540,2018-03-02,35,4,-5.6,74,4.0,387,Winter,No Holiday,Yes,2,3,2018
1541,2018-03-02,31,5,-6.3,65,3.9,1521,Winter,No Holiday,Yes,2,3,2018
1542,2018-03-02,33,6,-7.8,57,4.8,1867,Winter,No Holiday,Yes,2,3,2018
1543,2018-03-02,67,7,-8.8,58,4.0,1942,Winter,No Holiday,Yes,2,3,2018
1544,2018-03-02,116,8,-9.5,56,3.5,1979,Winter,No Holiday,Yes,2,3,2018
1545,2018-03-02,168,9,-9.4,47,3.3,1995,Winter,No Holiday,Yes,2,3,2018
1546,2018-03-02,144,10,-8.5,43,4.0,1797,Winter,No Holiday,Yes,2,3,2018
1547,2018-03-02,195,11,-7.7,41,4.6,1984,Winter,No Holiday,Yes,2,3,2018
1548,2018-03-02,192,12,-6.0,38,3.4,1930,Winter,No Holiday,Yes,2,3,2018
1549,2018-03-02,229,13,-5.8,38,3.7,1961,Winter,No Holiday,Yes,2,3,2018
1550,2018-03-02,196,14,-5.0,31,4.0,2000,Winter,No Holiday,Yes,2,3,2018
1551,2018-03-02,210,15,-4.5,31,4.3,1979,Winter,No Holiday,Yes,2,3,2018
1552,2018-03-02,205,16,-4.2,31,3.5,1974,Winter,No Holiday,Yes,2,3,2018
1553,2018-03-02,211,17,-5.6,32,4.6,2000,Winter,No Holiday,Yes,2,3,2018
1554,2018-03-02,175,18,-6.6,36,4.4,2000,Winter,No Holiday,Yes,2,3,2018
1555,2018-03-02,135,19,-7.6,32,4.8,2000,Winter,No Holiday,Yes,2,3,2018
1556,2018-03-02,109,20,-8.5,31,4.1,2000,Winter,No Holiday,Yes,2,3,2018
1557,2018-03-02,107,21,-9.1,38,2.7,2000,Winter,No Holiday,Yes,2,3,2018
1558,2018-03-02,92,22,-9.7,45,3.0,2000,Winter,No Holiday,Yes,2,3,2018
1559,2018-03-02,91,23,-10.0,48,2.6,2000,Winter,No Holiday,Yes,2,3,2018
1560,2018-04-02,98,0,-10.4,49,2.4,2000,Winter,No Holiday,Yes,2,4,2018
1561,2018-04-02,90,1,-10.5,48,3.1,2000,Winter,No Holiday,Yes,2,4,2018
1562,2018-04-02,60,2,-10.5,49,2.0,2000,Winter,No Holiday,Yes,2,4,2018
1563,2018-04-02,54,3,-10.6,47,3.7,2000,Winter,No Holiday,Yes,2,4,2018
1564,2018-04-02,35,4,-11.2,47,2.3,2000,Winter,No Holiday,Yes,2,4,2018
1565,2018-04-02,21,5,-11.5,51,3.3,1996,Winter,No Holiday,Yes,2,4,2018
1566,2018-04-02,23,6,-11.8,54,2.4,1917,Winter,No Holiday,Yes,2,4,2018
1567,2018-04-02,34,7,-12.4,54,2.5,1790,Winter,No Holiday,Yes,2,4,2018
1568,2018-04-02,70,8,-12.8,56,2.4,1507,Winter,No Holiday,Yes,2,4,2018
1569,2018-04-02,97,9,-12.4,51,3.8,1415,Winter,No Holiday,Yes,2,4,2018
1570,2018-04-02,103,10,-11.2,43,3.5,1359,Winter,No Holiday,Yes,2,4,2018
1571,2018-04-02,115,11,-9.7,37,2.8,1436,Winter,No Holiday,Yes,2,4,2018
1572,2018-04-02,165,12,-8.3,32,1.8,1295,Winter,No Holiday,Yes,2,4,2018
1573,2018-04-02,152,13,-8.3,34,4.0,1561,Winter,No Holiday,Yes,2,4,2018
1574,2018-04-02,177,14,-7.4,33,4.0,1713,Winter,No Holiday,Yes,2,4,2018
1575,2018-04-02,190,15,-6.4,30,4.9,1939,Winter,No Holiday,Yes,2,4,2018
1576,2018-04-02,181,16,-5.4,29,3.6,1979,Winter,No Holiday,Yes,2,4,2018
1577,2018-04-02,184,17,-5.9,27,3.6,1974,Winter,No Holiday,Yes,2,4,2018
1578,2018-04-02,154,18,-7.0,26,4.1,2000,Winter,No Holiday,Yes,2,4,2018
1579,2018-04-02,124,19,-7.7,31,3.3,2000,Winter,No Holiday,Yes,2,4,2018
1580,2018-04-02,98,20,-8.2,28,3.5,2000,Winter,No Holiday,Yes,2,4,2018
1581,2018-04-02,107,21,-8.9,35,3.2,2000,Winter,No Holiday,Yes,2,4,2018
1582,2018-04-02,78,22,-9.7,45,1.3,2000,Winter,No Holiday,Yes,2,4,2018
1583,2018-04-02,77,23,-10.3,48,2.0,2000,Winter,No Holiday,Yes,2,4,2018
1584,2018-05-02,82,0,-10.5,52,2.4,2000,Winter,No Holiday,Yes,2,5,2018
1585,2018-05-02,52,1,-11.2,54,1.0,2000,Winter,No Holiday,Yes,2,5,2018
1586,2018-05-02,39,2,-11.2,55,1.5,2000,Winter,No Holiday,Yes,2,5,2018
1587,2018-05-02,33,3,-11.3,54,0.6,2000,Winter,No Holiday,Yes,2,5,2018
1588,2018-05-02,20,4,-11.7,51,1.2,2000,Winter,No Holiday,Yes,2,5,2018
1589,2018-05-02,37,5,-11.6,45,2.4,2000,Winter,No Holiday,Yes,2,5,2018
1590,2018-05-02,110,6,-11.5,40,2.3,2000,Winter,No Holiday,Yes,2,5,2018
1591,2018-05-02,227,7,-11.6,44,1.6,2000,Winter,No Holiday,Yes,2,5,2018
1592,2018-05-02,433,8,-11.5,40,2.8,2000,Winter,No Holiday,Yes,2,5,2018
1593,2018-05-02,216,9,-11.1,38,2.4,1945,Winter,No Holiday,Yes,2,5,2018
1594,2018-05-02,123,10,-9.6,32,3.7,2000,Winter,No Holiday,Yes,2,5,2018
1595,2018-05-02,156,11,-8.5,27,4.7,1894,Winter,No Holiday,Yes,2,5,2018
1596,2018-05-02,157,12,-7.8,28,4.1,2000,Winter,No Holiday,Yes,2,5,2018
1597,2018-05-02,169,13,-7.0,25,4.2,1999,Winter,No Holiday,Yes,2,5,2018
1598,2018-05-02,170,14,-6.4,24,4.6,1970,Winter,No Holiday,Yes,2,5,2018
1599,2018-05-02,169,15,-5.7,25,4.4,1995,Winter,No Holiday,Yes,2,5,2018
1600,2018-05-02,199,16,-5.4,25,3.4,1985,Winter,No Holiday,Yes,2,5,2018
1601,2018-05-02,225,17,-6.4,28,4.5,2000,Winter,No Holiday,Yes,2,5,2018
1602,2018-05-02,388,18,-7.6,29,3.5,2000,Winter,No Holiday,Yes,2,5,2018
1603,2018-05-02,246,19,-8.3,29,4.1,2000,Winter,No Holiday,Yes,2,5,2018
1604,2018-05-02,206,20,-9.1,35,3.8,2000,Winter,No Holiday,Yes,2,5,2018
1605,2018-05-02,177,21,-9.8,41,3.9,1949,Winter,No Holiday,Yes,2,5,2018
1606,2018-05-02,183,22,-10.3,43,3.7,1876,Winter,No Holiday,Yes,2,5,2018
1607,2018-05-02,115,23,-10.5,47,2.8,1794,Winter,No Holiday,Yes,2,5,2018
1608,2018-06-02,126,0,-10.6,47,3.5,1803,Winter,No Holiday,Yes,2,6,2018
1609,2018-06-02,87,1,-10.9,36,3.3,2000,Winter,No Holiday,Yes,2,6,2018
1610,2018-06-02,59,2,-11.2,36,2.9,1981,Winter,No Holiday,Yes,2,6,2018
1611,2018-06-02,36,3,-11.6,35,3.2,1992,Winter,No Holiday,Yes,2,6,2018
1612,2018-06-02,32,4,-12.0,36,2.7,1998,Winter,No Holiday,Yes,2,6,2018
1613,2018-06-02,40,5,-12.3,37,2.9,2000,Winter,No Holiday,Yes,2,6,2018
1614,2018-06-02,94,6,-12.5,40,3.4,1991,Winter,No Holiday,Yes,2,6,2018
1615,2018-06-02,213,7,-12.7,41,3.7,1982,Winter,No Holiday,Yes,2,6,2018
1616,2018-06-02,438,8,-12.7,41,3.1,2000,Winter,No Holiday,Yes,2,6,2018
1617,2018-06-02,217,9,-12.3,39,3.7,1984,Winter,No Holiday,Yes,2,6,2018
1618,2018-06-02,128,10,-11.3,35,4.2,1848,Winter,No Holiday,Yes,2,6,2018
1619,2018-06-02,175,11,-9.9,32,3.3,1863,Winter,No Holiday,Yes,2,6,2018
1620,2018-06-02,172,12,-8.2,31,2.7,1858,Winter,No Holiday,Yes,2,6,2018
1621,2018-06-02,165,13,-7.5,28,4.3,1904,Winter,No Holiday,Yes,2,6,2018
1622,2018-06-02,147,14,-7.0,26,4.4,1986,Winter,No Holiday,Yes,2,6,2018
1623,2018-06-02,171,15,-5.9,25,3.1,1936,Winter,No Holiday,Yes,2,6,2018
1624,2018-06-02,175,16,-5.9,24,3.5,2000,Winter,No Holiday,Yes,2,6,2018
1625,2018-06-02,227,17,-6.6,29,2.5,2000,Winter,No Holiday,Yes,2,6,2018
1626,2018-06-02,392,18,-7.6,36,3.3,2000,Winter,No Holiday,Yes,2,6,2018
1627,2018-06-02,251,19,-8.4,37,4.0,2000,Winter,No Holiday,Yes,2,6,2018
1628,2018-06-02,193,20,-9.6,34,2.6,2000,Winter,No Holiday,Yes,2,6,2018
1629,2018-06-02,175,21,-10.6,39,3.1,2000,Winter,No Holiday,Yes,2,6,2018
1630,2018-06-02,169,22,-11.1,43,1.8,1960,Winter,No Holiday,Yes,2,6,2018
1631,2018-06-02,106,23,-11.8,46,1.1,1860,Winter,No Holiday,Yes,2,6,2018
1632,2018-07-02,116,0,-12.3,47,0.4,1848,Winter,No Holiday,Yes,2,7,2018
1633,2018-07-02,96,1,-12.3,47,1.9,1837,Winter,No Holiday,Yes,2,7,2018
1634,2018-07-02,83,2,-12.5,50,1.0,1722,Winter,No Holiday,Yes,2,7,2018
1635,2018-07-02,51,3,-12.5,49,1.5,1885,Winter,No Holiday,Yes,2,7,2018
1636,2018-07-02,34,4,-13.1,54,0.7,1369,Winter,No Holiday,Yes,2,7,2018
1637,2018-07-02,45,5,-13.0,53,0.7,1810,Winter,No Holiday,Yes,2,7,2018
1638,2018-07-02,92,6,-13.2,50,0.5,1873,Winter,No Holiday,Yes,2,7,2018
1639,2018-07-02,214,7,-13.2,56,0.9,1665,Winter,No Holiday,Yes,2,7,2018
1640,2018-07-02,469,8,-13.3,60,0.6,1598,Winter,No Holiday,Yes,2,7,2018
1641,2018-07-02,237,9,-12.0,50,1.3,1523,Winter,No Holiday,Yes,2,7,2018
1642,2018-07-02,155,10,-9.6,39,0.7,1580,Winter,No Holiday,Yes,2,7,2018
1643,2018-07-02,176,11,-7.0,28,3.3,1829,Winter,No Holiday,Yes,2,7,2018
1644,2018-07-02,188,12,-6.0,24,2.6,1964,Winter,No Holiday,Yes,2,7,2018
1645,2018-07-02,228,13,-4.5,23,2.6,1937,Winter,No Holiday,Yes,2,7,2018
1646,2018-07-02,199,14,-3.5,20,1.5,1976,Winter,No Holiday,Yes,2,7,2018
1647,2018-07-02,221,15,-2.1,20,2.3,1961,Winter,No Holiday,Yes,2,7,2018
1648,2018-07-02,240,16,-1.7,18,2.0,1919,Winter,No Holiday,Yes,2,7,2018
1649,2018-07-02,320,17,-2.3,20,2.2,1994,Winter,No Holiday,Yes,2,7,2018
1650,2018-07-02,448,18,-4.0,27,2.5,2000,Winter,No Holiday,Yes,2,7,2018
1651,2018-07-02,280,19,-5.2,33,2.6,2000,Winter,No Holiday,Yes,2,7,2018
1652,2018-07-02,218,20,-5.8,44,2.1,1994,Winter,No Holiday,Yes,2,7,2018
1653,2018-07-02,223,21,-6.3,48,2.2,1965,Winter,No Holiday,Yes,2,7,2018
1654,2018-07-02,200,22,-6.8,50,1.7,1856,Winter,No Holiday,Yes,2,7,2018
1655,2018-07-02,164,23,-7.6,50,1.0,1839,Winter,No Holiday,Yes,2,7,2018
1656,2018-08-02,136,0,-8.2,50,1.1,1850,Winter,No Holiday,Yes,2,8,2018
1657,2018-08-02,126,1,-8.5,60,1.2,1908,Winter,No Holiday,Yes,2,8,2018
1658,2018-08-02,103,2,-8.3,65,0.4,1750,Winter,No Holiday,Yes,2,8,2018
1659,2018-08-02,57,3,-8.6,64,0.9,1754,Winter,No Holiday,Yes,2,8,2018
1660,2018-08-02,46,4,-9.0,54,0.6,1833,Winter,No Holiday,Yes,2,8,2018
1661,2018-08-02,39,5,-9.0,56,0.4,1678,Winter,No Holiday,Yes,2,8,2018
1662,2018-08-02,99,6,-9.3,61,0.7,1684,Winter,No Holiday,Yes,2,8,2018
1663,2018-08-02,255,7,-9.6,67,1.0,1503,Winter,No Holiday,Yes,2,8,2018
1664,2018-08-02,507,8,-9.7,65,0.8,1508,Winter,No Holiday,Yes,2,8,2018
1665,2018-08-02,270,9,-8.5,55,1.0,1482,Winter,No Holiday,Yes,2,8,2018
1666,2018-08-02,160,10,-6.3,46,1.3,1346,Winter,No Holiday,Yes,2,8,2018
1667,2018-08-02,217,11,-3.1,39,1.2,1495,Winter,No Holiday,Yes,2,8,2018
1668,2018-08-02,253,12,-1.5,35,1.2,1551,Winter,No Holiday,Yes,2,8,2018
1669,2018-08-02,270,13,0.3,30,1.4,1697,Winter,No Holiday,Yes,2,8,2018
1670,2018-08-02,253,14,0.9,25,2.4,1730,Winter,No Holiday,Yes,2,8,2018
1671,2018-08-02,286,15,1.4,25,2.2,1686,Winter,No Holiday,Yes,2,8,2018
1672,2018-08-02,284,16,2.0,25,2.3,1755,Winter,No Holiday,Yes,2,8,2018
1673,2018-08-02,337,17,1.5,24,1.9,1788,Winter,No Holiday,Yes,2,8,2018
1674,2018-08-02,564,18,-0.5,26,1.7,1999,Winter,No Holiday,Yes,2,8,2018
1675,2018-08-02,378,19,-1.8,35,1.4,1558,Winter,No Holiday,Yes,2,8,2018
1676,2018-08-02,277,20,-2.8,40,1.5,1593,Winter,No Holiday,Yes,2,8,2018
1677,2018-08-02,268,21,-3.3,42,1.1,1596,Winter,No Holiday,Yes,2,8,2018
1678,2018-08-02,233,22,-3.9,41,0.4,1462,Winter,No Holiday,Yes,2,8,2018
1679,2018-08-02,195,23,-4.3,44,0.7,1247,Winter,No Holiday,Yes,2,8,2018
1680,2018-09-02,178,0,-4.6,38,0.1,1551,Winter,No Holiday,Yes,2,9,2018
1681,2018-09-02,159,1,-4.8,44,1.1,1432,Winter,No Holiday,Yes,2,9,2018
1682,2018-09-02,107,2,-5.1,47,0.9,1460,Winter,No Holiday,Yes,2,9,2018
1683,2018-09-02,78,3,-5.2,48,0.7,1309,Winter,No Holiday,Yes,2,9,2018
1684,2018-09-02,46,4,-4.4,47,0.9,1343,Winter,No Holiday,Yes,2,9,2018
1685,2018-09-02,36,5,-4.2,44,1.1,1196,Winter,No Holiday,Yes,2,9,2018
1686,2018-09-02,117,6,-4.0,41,0.8,1242,Winter,No Holiday,Yes,2,9,2018
1687,2018-09-02,273,7,-3.6,42,0.9,1258,Winter,No Holiday,Yes,2,9,2018
1688,2018-09-02,589,8,-3.3,39,0.9,1279,Winter,No Holiday,Yes,2,9,2018
1689,2018-09-02,308,9,-2.4,36,1.2,1276,Winter,No Holiday,Yes,2,9,2018
1690,2018-09-02,199,10,-1.3,34,0.5,1192,Winter,No Holiday,Yes,2,9,2018
1691,2018-09-02,238,11,-0.2,31,0.8,1269,Winter,No Holiday,Yes,2,9,2018
1692,2018-09-02,260,12,1.6,28,0.5,1193,Winter,No Holiday,Yes,2,9,2018
1693,2018-09-02,268,13,2.6,27,0.8,1120,Winter,No Holiday,Yes,2,9,2018
1694,2018-09-02,283,14,4.0,25,0.9,1009,Winter,No Holiday,Yes,2,9,2018
1695,2018-09-02,315,15,5.0,24,1.0,1037,Winter,No Holiday,Yes,2,9,2018
1696,2018-09-02,319,16,6.0,28,1.7,1183,Winter,No Holiday,Yes,2,9,2018
1697,2018-09-02,422,17,4.8,38,3.0,1582,Winter,No Holiday,Yes,2,9,2018
1698,2018-09-02,659,18,4.1,40,2.1,1327,Winter,No Holiday,Yes,2,9,2018
1699,2018-09-02,407,19,3.3,58,1.7,1024,Winter,No Holiday,Yes,2,9,2018
1700,2018-09-02,308,20,3.0,61,1.9,842,Winter,No Holiday,Yes,2,9,2018
1701,2018-09-02,243,21,2.9,63,1.0,786,Winter,No Holiday,Yes,2,9,2018
1702,2018-09-02,263,22,2.5,66,1.1,759,Winter,No Holiday,Yes,2,9,2018
1703,2018-09-02,193,23,2.0,70,0.7,689,Winter,No Holiday,Yes,2,9,2018
1704,2018-10-02,197,0,1.5,71,1.1,590,Winter,No Holiday,Yes,2,10,2018
1705,2018-10-02,237,1,1.7,71,1.2,584,Winter,No Holiday,Yes,2,10,2018
1706,2018-10-02,169,2,1.9,71,1.5,584,Winter,No Holiday,Yes,2,10,2018
1707,2018-10-02,145,3,2.0,71,1.2,534,Winter,No Holiday,Yes,2,10,2018
1708,2018-10-02,79,4,1.9,74,1.2,514,Winter,No Holiday,Yes,2,10,2018
1709,2018-10-02,41,5,1.8,75,2.0,484,Winter,No Holiday,Yes,2,10,2018
1710,2018-10-02,48,6,1.6,78,1.6,448,Winter,No Holiday,Yes,2,10,2018
1711,2018-10-02,97,7,1.6,81,1.4,393,Winter,No Holiday,Yes,2,10,2018
1712,2018-10-02,188,8,1.6,82,1.3,349,Winter,No Holiday,Yes,2,10,2018
1713,2018-10-02,222,9,1.6,78,2.0,260,Winter,No Holiday,Yes,2,10,2018
1714,2018-10-02,223,10,1.8,73,2.8,270,Winter,No Holiday,Yes,2,10,2018
1715,2018-10-02,235,11,2.6,62,2.9,294,Winter,No Holiday,Yes,2,10,2018
1716,2018-10-02,248,12,2.9,53,4.7,354,Winter,No Holiday,Yes,2,10,2018
1717,2018-10-02,296,13,2.8,31,4.0,967,Winter,No Holiday,Yes,2,10,2018
1718,2018-10-02,286,14,2.2,24,4.5,1700,Winter,No Holiday,Yes,2,10,2018
1719,2018-10-02,277,15,2.0,20,4.1,1942,Winter,No Holiday,Yes,2,10,2018
1720,2018-10-02,291,16,0.3,17,4.9,2000,Winter,No Holiday,Yes,2,10,2018
1721,2018-10-02,277,17,-0.9,19,5.0,2000,Winter,No Holiday,Yes,2,10,2018
1722,2018-10-02,216,18,-2.0,15,5.6,2000,Winter,No Holiday,Yes,2,10,2018
1723,2018-10-02,151,19,-3.1,14,5.1,2000,Winter,No Holiday,Yes,2,10,2018
1724,2018-10-02,132,20,-4.4,19,5.8,2000,Winter,No Holiday,Yes,2,10,2018
1725,2018-10-02,124,21,-5.6,28,4.1,2000,Winter,No Holiday,Yes,2,10,2018
1726,2018-10-02,128,22,-6.2,32,3.5,2000,Winter,No Holiday,Yes,2,10,2018
1727,2018-10-02,118,23,-6.7,35,2.1,2000,Winter,No Holiday,Yes,2,10,2018
1728,2018-11-02,112,0,-6.9,36,2.1,2000,Winter,No Holiday,Yes,2,11,2018
1729,2018-11-02,95,1,-7.0,38,2.6,2000,Winter,No Holiday,Yes,2,11,2018
1730,2018-11-02,93,2,-7.0,42,1.6,2000,Winter,No Holiday,Yes,2,11,2018
1731,2018-11-02,58,3,-7.2,43,2.0,2000,Winter,No Holiday,Yes,2,11,2018
1732,2018-11-02,34,4,-7.5,42,2.4,1998,Winter,No Holiday,Yes,2,11,2018
1733,2018-11-02,19,5,-7.8,39,2.8,2000,Winter,No Holiday,Yes,2,11,2018
1734,2018-11-02,39,6,-8.4,33,1.4,1963,Winter,No Holiday,Yes,2,11,2018
1735,2018-11-02,40,7,-9.2,34,2.0,1945,Winter,No Holiday,Yes,2,11,2018
1736,2018-11-02,81,8,-9.4,29,1.9,1967,Winter,No Holiday,Yes,2,11,2018
1737,2018-11-02,126,9,-8.6,28,1.5,1786,Winter,No Holiday,Yes,2,11,2018
1738,2018-11-02,130,10,-6.9,21,3.4,1827,Winter,No Holiday,Yes,2,11,2018
1739,2018-11-02,155,11,-5.0,25,3.2,1853,Winter,No Holiday,Yes,2,11,2018
1740,2018-11-02,174,12,-3.9,28,2.9,1921,Winter,No Holiday,Yes,2,11,2018
1741,2018-11-02,212,13,-2.4,28,3.0,1953,Winter,No Holiday,Yes,2,11,2018
1742,2018-11-02,191,14,-2.2,29,4.1,1983,Winter,No Holiday,Yes,2,11,2018
1743,2018-11-02,181,15,-2.6,31,2.7,1987,Winter,No Holiday,Yes,2,11,2018
1744,2018-11-02,175,16,-3.6,36,4.4,2000,Winter,No Holiday,Yes,2,11,2018
1745,2018-11-02,198,17,-4.2,47,2.7,2000,Winter,No Holiday,Yes,2,11,2018
1746,2018-11-02,150,18,-4.6,56,3.6,2000,Winter,No Holiday,Yes,2,11,2018
1747,2018-11-02,147,19,-5.2,66,3.1,2000,Winter,No Holiday,Yes,2,11,2018
1748,2018-11-02,127,20,-5.7,67,2.6,2000,Winter,No Holiday,Yes,2,11,2018
1749,2018-11-02,119,21,-5.6,69,2.2,1984,Winter,No Holiday,Yes,2,11,2018
1750,2018-11-02,103,22,-5.8,57,3.2,1980,Winter,No Holiday,Yes,2,11,2018
1751,2018-11-02,91,23,-7.0,49,3.4,1984,Winter,No Holiday,Yes,2,11,2018
1752,2018-12-02,103,0,-7.7,52,3.2,1982,Winter,No Holiday,Yes,2,12,2018
1753,2018-12-02,69,1,-7.9,52,3.7,1961,Winter,No Holiday,Yes,2,12,2018
1754,2018-12-02,45,2,-8.3,49,2.7,2000,Winter,No Holiday,Yes,2,12,2018
1755,2018-12-02,21,3,-8.5,35,2.7,2000,Winter,No Holiday,Yes,2,12,2018
